gene,seq_length,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Hdac2,357,1,0,-1,-1,-1,0,0,0,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-5,-3,-3,-3,-4,-4,-4,-4,-5,-4,-4,-4,-5,-4,-4,-3,-3,-3,-3,-4,-3,-2,-3,-2,-1,-1,-1,0,0,1,2,1,1,1,1,1,1,1,2,0,0,0,0,-1,-2,-2,-2,-2,-2,-1,-1,-1,0,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3
Actr6,396,0,0,0,1,1,1,2,3,4,4,4,4,4,4,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0,0,-1,-2,-2,-2,-1,-1,-1,-1,-1,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-2,-2,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-4,-4,-4,-4,-3,-4,-4,-4,-4,-6,-5,-5,-5,-6,-7,-6,-6,-6,-5,-5,-5,-5,-4,-4,-4,-3,-3,-3
Abcc3,1523,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1
Tpmt,240,-2,-2,-2,-2,-1,-1,-2,-1,-2,-2,-1,-1,0,0,0,0,1,1,1,0,0,0,1,3,3,2,3,2,2,3,3,2,2,2,2,2,2,3,4,4,3,3,4,4,4,3,1,2,2,3,3,3,3,2,2,1,1,1,0,-1,-1,-1,0,-1,-1,-1,-1,-3,-3,-3,-2,-2,-3,-3,-4,-5,-4,-5,-5,-6,-6,-6,-6,-6,-5,-4,-4,-3,-2,-2,-2,-2,-3,-2,-2,-2,-2,-1,-1,-1
Gpr137b,385,0,-1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,2
Auh,314,5,4,4,4,5,5,5,5,5,6,7,7,7,6,6,5,4,5,4,3,2,1,1,2,2,3,2,2,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-2,-3,-2,-2,-2,-2,0,0,-1,-1,0,2,3,3,2,3,2,2,2,4,5,6,5,4,4,5,5,4,5,6,6,7,6,6,6,6,6,6,5,5,5,4,4,4,4,3,3,3,2,1,2,1,3,3,4,3,3,4,3,1,1
Rcbtb1,531,2,1,1,1,1,1,0,0,0,-1,-1,-2,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-3,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-4,-4,-4,-3,-2,-2,-2,-2,-1,0,0,1,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,2,2,2,1,0,0,1,1,1,1,1,0,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,0,1,1
Atg10,215,-4,-5,-3,-2,-1,0,-1,-1,0,-2,-2,-2,-2,-2,-1,-1,-1,0,1,1,1,1,0,0,0,0,0,1,1,1,2,2,1,1,1,0,1,1,1,2,2,1,0,0,-1,-2,-2,-2,-3,-4,-6,-6,-6,-6,-6,-5,-5,-5,-5,-5,-5,-6,-6,-6,-5,-5,-6,-6,-6,-6,-6,-5,-4,-4,-4,-3,-3,-3,-3,-2,-1,-1,0,1,1,0,0,0,-1,-1,0,1,1,1,0,-1,-1,-1,-1,-2
Trim35,516,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-2,-2,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,0,1,2,2,1,1,1,1,1,1,2,2,2,1,2,3,2,3,3,2,2,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-2,-2,-2,-2,-1,-2,-2,-1,0,0,1,2,1,1,2,2,2,3,3,3,3,3,4,4,4,4,2
Pdxdc1,787,0,-1,1,2,2,1,1,-1,-1,-1,1,2,2,2,2,2,1,1,0,0,0,-1,0,0,0,-1,-1,-2,-1,-2,-2,-2,-3,-4,-4,-3,-2,-1,-1,-1,-2,-3,-4,-5,-6,-6,-6,-6,-6,-6,-6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-3,-2,-1,-1,0,-1,0,0,0,1,1,1,1,2,3,3,3,2,2,2,2,2,2,3,4,4,4
Bfar,325,-3,-5,-4,-3,-3,-3,-4,-4,-3,-4,-4,-4,-5,-4,-4,-3,-2,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2,2,2,2,2,1,1,2,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,-1,-3,-3,-2,-1,-1,0,0,-1,0,-2,-2,-1,-1,-1,0,0,0,0,0,0,-1,-2,-3,-2,-2,-1,-1,-1,0,1,3,3,3
Cebpz,1052,-5,-7,-8,-8,-8,-9,-8,-7,-7,-7,-7,-7,-7,-9,-10,-10,-10,-10,-10,-11,-11,-11,-10,-9,-9,-9,-8,-7,-6,-5,-4,-3,-3,-4,-3,-3,-4,-5,-5,-6,-6,-6,-5,-3,-2,-2,-2,-4,-5,-5,-5,-5,-6,-7,-6,-7,-7,-7,-7,-7,-7,-7,-6,-5,-5,-3,-2,-2,-1,0,0,0,-2,-4,-5,-6,-6,-6,-4,-3,-4,-4,-4,-3,-2,0,-1,-1,0,0,0,1,1,0,0,0,1,1,1,1
Luc7l,371,2,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-2,-1,-1,0,2,2,0,0,-1,-2,-3,-3,-2,-1,0,-2,-2,-2,-3,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-1,-2,-2,-2,-2,-4,-4,-4,-4,-4,-4,-4,-4,-6,-6,-6,-5,-5,-6,-6,-8,-7,-5,-5,-5,-5,-5,-4,-4,-2,-3,-2,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-3,-2,-1,-1,-2,-1,0,0,0,-1
Prmt5,618,3,2,2,4,3,3,3,3,2,1,2,3,2,3,3,3,3,2,2,3,4,3,3,3,3,3,3,4,3,3,2,2,1,0,1,1,2,2,3,3,3,2,2,1,0,0,1,1,0,0,0,2,3,3,3,2,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1,-3,-4,-4,-4,-3,-3,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1
Acy1,408,0,-1,-1,-1,-2,-1,-1,0,0,0,-1,0,0,1,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,-1,-2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-2,-3,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-2,-3,-3,-2,-2,-2,-3,-2,-2,-2,-2,-3,-2,-2,-1,1,1,2
Hagh,309,5,4,4,4,4,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,2,3,2,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-4,-5,-5,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-6,-5,-5,-5,-6,-6,-6,-4,-3,-3,-3,-3,-2,-2,-2,-1,0,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,3,3,2,1,0,0,1,1,0,0,0,-1,-2
Dnmbp,1580,-4,-5,-4,-4,-4,-4,-5,-6,-7,-7,-7,-7,-6,-5,-4,-5,-6,-6,-6,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-2,-2,-1,-2,-1,-1,-1,-1,-2,-3,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,0,0,-1,-1,-1,-1,-2,-2,-3,-2,-3,-3,-3,-3,-3,-3,-3,-2,-2,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-2,-2,-1,0,0,0
Sap130,1217,2,1,1,1,2,2,3,3,3,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,0,0,1,1,1,1,2,1,1,0,0,0,2,2,2,1,1,2,3,2,2,2,1,1,1,1,0,0,0,1,2,2,2,2,1,1,0,0,0,1,1,1,0,-1,0,0,0,0,-2,-1,-1,-1,0,0,0,0,2,3,3,2,2,2,2,2,3,3,3,2,2,2,2,3,3
Hps1,704,-2,-3,-4,-4,-5,-6,-7,-8,-9,-9,-9,-9,-8,-8,-9,-10,-10,-10,-10,-9,-8,-7,-7,-7,-6,-6,-6,-7,-7,-8,-8,-8,-8,-9,-7,-6,-5,-5,-4,-3,-3,-3,-3,-3,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-5,-5,-6,-6,-7,-6,-5,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1
Atg4b,393,-5,-5,-3,-3,-3,-3,-3,-3,-4,-2,-3,-4,-5,-5,-5,-5,-5,-4,-3,-2,-2,-1,-1,-1,0,1,2,2,2,2,2,1,0,0,0,0,0,0,1,-1,0,1,1,1,1,2,2,3,3,2,2,2,2,2,2,1,0,0,0,0,1,1,1,1,2,1,1,2,2,3,3,4,5,6,6,6,5,4,4,4,4,4,4,4,4,4,4,3,4,5,3,3,3,3,2,3,3,2,2,2
Scly,432,0,-2,-1,-2,-2,-3,-3,-3,-3,-3,-4,-4,-4,-2,-3,-3,-3,-2,-3,-4,-4,-4,-4,-3,-3,-3,-3,-2,-1,-1,0,0,0,1,1,1,1,2,2,2,3,3,4,3,4,4,4,5,5,5,4,4,4,4,4,4,4,3,2,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,-1,-1,-1,-2,-2,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1
Ubxn4,506,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-4,-3,-3,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-3,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-1,-1,-3,-3,-2,-2,-2,-2,-2,-2,-2,-3,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-1,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,-2,-2
Acbd3,525,-5,-6,-6,-6,-6,-6,-6,-6,-5,-5,-5,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-2,-2,-1,1,-1,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2,-3,-4,-4,-3,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-4,-5,-5,-5,-6,-5,-5,-5,-3,-3,-3,-2,-1,0,-1,-1,1,2,2,1,0,0,1,0,-1,0,0,1,1,1,2,3,3,4,4,4,4,4,3,3,3,2,2,0,1,1,0,-1,-1
Ndufaf1,328,5,4,4,4,3,3,2,2,2,2,2,2,3,4,4,3,3,3,2,2,2,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-2,-3,-3,-3,-4,-3,-2,-3,-4,-4,-4,-4,-5,-5,-5,-4,-2,-3,-4,-4,-4,-5,-4,-4,-4,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-2,-1,-1,-1,-1,1,1,1,0,-1,-1,-1
Acadl,430,8,7,7,6,5,6,6,5,4,4,4,3,4,5,4,4,2,2,2,2,2,3,3,3,3,3,1,1,0,0,0,1,0,1,1,1,2,3,3,3,2,1,0,-1,-1,-1,0,0,-1,-1,-3,-3,-3,-3,-4,-4,-3,-2,-2,-2,-2,-4,-2,-2,-2,-2,-3,-3,-3,-3,-2,-1,-1,-1,-1,-2,-1,-1,0,0,1,0,0,-1,0,0,0,-1,0,0,0,1,-1,-2,-2,-3,-3,-3,-3,-3
Uap1,522,-1,-2,-3,-3,-3,-2,-3,-4,-4,-5,-5,-5,-5,-6,-7,-7,-6,-6,-6,-6,-5,-4,-4,-4,-3,-4,-4,-4,-3,-3,-3,-3,-2,-3,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,1,1,1,1,1,1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-2,-2,-3,-3,-2,-2,-3,-3,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,0,0,0,0,0,0,1,2,3,3,3,2,2,2,2
Cd1d1,336,3,2,1,1,1,1,1,1,1,2,2,2,2,3,3,2,2,2,2,2,3,3,2,2,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,3,3,3,3,3,4,3,2,2,1,1,1,2,1,1,1,1,2,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-3,-3,-3,-3,-4,-3,-3
Pole3,145,-1,-1,-2,-1,-1,-1,0,1,1,2,2,2,2,2,2,2,2,1,1,1,0,1,1,1,1,2,2,2,3,3,4,4,6,6,5,5,5,5,4,3,3,3,3,3,2,1,1,0,0,0,1,1,1,1,1,1,2,1,0,0,-2,-3,-4,-3,-2,-3,-4,-3,-2,-1,0,-1,-1,-1,-1,0,1,3,4,3,3,2,3,4,3,3,1,1,1,0,2,2,3,1,0,0,0,-2,-3,-5
Manba,879,3,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-1,-1,-1,-2,-2,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,0,0,-1,-1,-2,-1,-1,1,1,1,1,-1,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,-1,-2,-2,-1,-1,-1,-2,-2,-3,-3,-4
Fahd2a,313,8,7,7,7,7,7,6,5,3,2,2,2,2,2,2,1,1,1,0,-1,-1,-1,-1,-1,-2,-3,-3,-3,-4,-5,-5,-5,-5,-5,-4,-4,-4,-4,-3,-2,-2,-3,-3,-3,-4,-3,-3,-3,-3,-3,-3,-2,-1,-1,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,4,4,3,4,4,4,4,3,2,2,2,2,2,1,1,1,1,0,0,-1,-1,0,0,0,1,1
Zfp326,580,-4,-5,-4,-4,-3,-3,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-2,-1,-1,-2,-2,-2,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,-2,-1,-1,-1,0,0,0,0,0,-1,-1,-2,-3,-3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,1,1,1,1,1,1,0,0,-1,-2,-2,-1,-1,-1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,0,0,1,1,2
Znf326,580,-4,-5,-4,-4,-3,-3,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-2,-1,-1,-2,-2,-2,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,-2,-1,-1,-1,0,0,0,0,0,-1,-1,-2,-3,-3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,1,1,1,1,1,1,0,0,-1,-2,-2,-1,-1,-1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,0,0,1,1,2
2210016L21Rik,256,-3,-4,-4,-4,-4,-4,-4,-4,-5,-5,-3,-3,-2,-2,-2,-3,-2,-2,-3,-3,-2,-2,-1,-1,0,0,-1,-1,-2,-1,-1,-1,-1,0,1,1,0,0,1,1,0,-1,-2,-3,-3,-2,-4,-4,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-1,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,2,3,2,2,3,3,5,5,4,4,4,4,5,3,1,0,0,0,1,1,2,2,2,2
Custos,256,-3,-4,-4,-4,-4,-4,-4,-4,-5,-5,-3,-3,-2,-2,-2,-3,-2,-2,-3,-3,-2,-2,-1,-1,0,0,-1,-1,-2,-1,-1,-1,-1,0,1,1,0,0,1,1,0,-1,-2,-3,-3,-2,-4,-4,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-1,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,2,3,2,2,3,3,5,5,4,4,4,4,5,3,1,0,0,0,1,1,2,2,2,2
Mark2,776,0,0,0,0,0,-1,0,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,6,7,6,6,6,6,7,7,6,5,6,5,5,5,5,4,4,4,4,4,4,4,3,4,3,2,3,3,3,4,4,3,4,4,4,4,3,3,4,5,4,3,3,3,2,2,1,2,2,2,1,1,1,0
Plbd1,550,4,3,3,3,2,2,2,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,-1,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,1,1,0,-2,-2,0,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1
Cmas,432,6,6,7,7,7,9,8,8,7,8,8,8,8,8,8,8,7,7,6,6,7,6,6,5,6,6,5,5,5,5,5,4,5,6,6,5,5,5,6,5,5,5,5,5,5,6,6,6,6,5,4,4,4,4,3,3,3,3,3,2,2,1,0,-2,-3,-3,-4,-4,-4,-4,-3,-3,-3,-3,-3,-4,-4,-4,-3,-1,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,0,0,0,0,0,0
Rusf1,466,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,1,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,3,2,2,2,3,3,3,2,2,2,2,2,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1
Nsmce1,253,2,1,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-2,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,0,0,-1,-3,-3,-3,-3,-3,-4,-4,-3,-2,-2,-1,-2,-3,-4,-5,-5,-3,-4,-4,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,0,0,-1,-3,-3,-4,-4,-4,-3,-2,-1,-1,-1,-1,-2,-2,-2,-2,-3,-3,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5
Il4i1,638,4,3,4,4,3,2,2,2,2,1,1,0,1,1,1,-1,-2,-2,-3,-3,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-1,0,0,0,1,0,0,0,1,2,2,3,3,4,4,4,5,4,4,4,3,3,3,3,4,3,3,3,2,1,1,-1,-1,0,0,0,0,1,1,1,1,1,2,1,0,1,0,0,0,0,1,0,0,0,-1,-1,0,0,0,1,1,2,3
Eri1,345,-1,-2,-2,0,2,1,2,1,3,2,1,1,3,2,2,1,1,0,1,1,0,0,1,1,2,3,2,1,1,0,0,0,1,1,-1,-1,-2,-2,-3,-3,-2,-2,-3,-2,-1,0,0,1,-1,-2,-2,-1,-1,0,0,0,0,0,1,2,1,1,2,1,2,3,2,2,2,3,4,5,5,6,5,5,5,5,7,8,9,8,8,7,8,7,8,8,7,7,7,7,6,6,5,4,5,5,5,4
Snx20,313,3,2,2,1,1,2,2,2,2,2,1,0,0,-1,-2,-2,-2,-2,-2,-2,-3,-3,-4,-4,-5,-4,-4,-4,-4,-5,-5,-5,-5,-3,-4,-3,-3,-2,-2,-1,0,1,2,2,3,3,2,2,2,2,2,3,3,2,1,1,3,3,3,5,5,5,5,4,5,4,4,3,3,2,2,2,1,1,0,0,0,1,1,1,1,-1,0,2,3,2,0,0,-1,-1,-1,-1,0,0,0,0,1,2,2,2
Saraf,334,4,3,3,3,2,2,1,2,1,1,0,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,2,2,1,1,1,1,2,2,4,3,3,3,3,2,3,3,2,1,1,1,1,1,2,3,2,2,2,2,2,2,1,1,1,1,1,0,0,0,-1,-2,-2,-1,-1,-2,-2,-3,-3,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-3,-4,-3,-3,-4,-4,-4,-4,-4,-3,-2,-3
Stt3b,823,2,1,1,2,2,2,2,2,3,3,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-2,-2,-3,-3,-2,-3,-4,-3,-3,-2,-2
Mon1a,556,0,-1,-1,-1,0,0,0,-1,-2,-3,-3,-4,-3,-3,-3,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-1,-3,-4,-3,-3,-4,-4,-5,-6,-5,-6,-6,-6,-6,-6,-6,-6,-5,-6,-6,-5,-5,-5,-5,-5,-5,-5,-5,-6,-7,-7,-5,-4,-4,-4,-3,-4,-3,-2,-4,-3,-3,-3,-3,-2,-2,-2,-3,-2,-1,-2,-2,-2,-3,-4,-4,-4,-4,-4,-3,-3,-5,-6,-6,-6,-7,-6,-6,-6,-5,-5,-5,-4
Usb1,267,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,0,1,2,2,2,2,2,2,2,2,1,1,0,0,-1,-2,-2,-2,-3,-5,-6,-6,-6,-5,-5,-5,-5,-4,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,-1,0,2,2,1,1,1,0,0,0,-2,-2,-3,-3,-3,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-3,-3,-2,-2,-3,-2,-1,-1,-2,-1
Ints7,842,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-3,-3,-3,-2,-3,-3,-3,-4,-4,-4,-4,-3,-2,-2,-1,-2,-2,-1,-1,0,0,0,0,0,0,-1,-1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,-1,-1,-1,0,0,0,1,1,1,1,1,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,0,0,1,1,1
Gak,1093,-3,-3,-3,-3,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-1,-1,-1,0,-1,-2,-2,-2,-1,-1,0,0,1,0,0,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,0,0,0,1,2,3,3,4,3,3,2,1,0,1,1,0,0,0,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,-1,1,1,1,0,0,1,1,0,0,0,-1,0,1,-1,-1,-1,-1,-1,0,0,0,-1
Pck2,640,5,4,4,4,4,4,3,3,3,3,2,2,2,1,1,2,1,0,0,0,1,1,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-1,-2,-2,-3,-3,-3,-3,-3,-3,-4,-3,-3,-4,-5,-6,-6,-6,-6,-5,-4,-4,-4,-2,-2,-1,-1,-1,-1,0,0,1,2,1,2,3,2,2,2,3,3,2,2,4,5,5,5,5,5,4,3,3,4,2,2,1,1,1,1,1,1,0,0,2,2
Ranbp10,620,-2,-3,-4,-4,-5,-5,-5,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,0,1,1,1,1,1,2,1,3,3,4,4,4,3,2,2,2,1,1,1,2,2,2,2,3,3,4,4,5,5,5,5,4,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1
Qpct,362,1,0,0,0,0,1,2,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,2,2,3,3,4,4,2,2,2,2,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-1,-1
Gnptg,307,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,2,2,1,1,0,0,0,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,3,3,2,2,3,3,1,0,1,1,1,1,1,1,1,1,1,0,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,0,0,-1,-1,-3,-3,-3
Ncapd2,1392,-1,-2,-2,-2,-2,-1,-1,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,0,-2,-3,-3,-3,-4,-4,-4,-3,-2,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,-2,-3,-3,-2,-2,-2,-2,-3,-3,-1,-1,-1,0,0,0,-1,-2,-1,-1,-1,-2,-2,-2,-2,-1,0,0,0,-1
