Gene,SeqLength,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Mov10,1187,-3,-5,-5,-3,-2,-2,-2,-2,-2,-1,-1,0,1,1,0,0,-1,-1,-2,-1,-1,-2,-3,-4,-3,-2,-2,-2,-2,-1,0,1,1,-1,-1,-1,-1,0,0,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-2,-2,-1,0,1,1,0,0,0,0,-1,-1,-1,-2,-1,-1,-1,-2,-3,-3,-3,-3,-3,-2,-2,-3,-3,-3,-4,-3,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-2,-1,-1,0,0
Mkln1,653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-3,-2,-3,-3,-3,-2,-1,-1,0,1,1,1,1,1,1,0,-1,-1,-2,-2,-2,-2,-2,0,0,0,0,0,2,1,3,2,3,3,3,2,1,1,0,-1,-1,-1,0,0,0,1,3,3,4,4,5,5,5,5,4,4,4,4,3,5,4
Mndal,538,4,2,2,4,4,3,3,4,4,4,3,1,1,0,2,2,2,3,4,3,3,3,1,0,1,0,0,1,1,0,-1,0,-1,-1,-1,-1,-1,-2,-2,-3,-2,-1,0,0,-1,0,-1,-1,-1,1,2,2,4,5,3,4,4,4,4,4,5,6,8,7,7,8,7,8,8,9,9,10,10,12,12,11,11,10,10,9,8,8,6,6,7,6,6,5,6,5,4,3,3,3,3,2,2,1,2,3
Ms4a4a,236,-1,-2,-2,-1,0,0,0,-1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,2,1,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Morc3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mrpl10,262,4,4,4,4,4,5,5,5,6,6,5,5,5,5,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,3,3,4,4,4,5,3,2,1,1,1,1,2,2,3,4,4,3,3,2,2,2,2,3,2,1,2,2,2,2,2,2,1,1,1,0,1,2,2,1,0,1,0,0,0,0,0,1,1,2,3,3,4,3,4,4,4,4,4,4,4,4
Mrtfb,361,0,-1,-1,0,0,0,0,0,0,1,2,1,0,-1,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-3,-3,-2,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,1,1,2,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1
Ms4a4c,131,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-2
Ms4a7,267,2,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,3,2,2,1,1,1,2,3,2,3,3,3,3,3,3,1,2,1,0,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-3,-2,-2,-2,-2,-2,-3,-4,-3,-4,-4,-4,-4,-4,-4,-3,-4,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Mmp14,582,3,2,2,2,2,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,1,1,1,2,3,3,4,4,4,4,4,3,4,4,3,3,2,2,3,3,3,3,4,4,5,7,7,7,7,7,7,7,8,7,6,6,5,4,4,4,4,5,4,4
Ms4a6b,244,0,-1,-1,-1,-1,-2,-2,-2,-1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mocs2,189,-2,-3,-3,-3,-2,-2,-2,-3,-4,-4,-4,-5,-4,-4,-2,-3,-4,-4,-4,-4,-4,-5,-6,-5,-5,-4,-3,-3,-4,-4,-3,-3,-3,-3,-4,-3,-3,-2,-1,-1,-1,0,-1,-1,-2,-1,-1,-1,-1,0,0,0,1,-1,-1,0,1,1,2,2,2,1,1,0,0,0,0,0,0,0,-1,-1,-2,-2,-1,0,0,0,0,-2,-2,-1,-1,1,1,0,-1,0,0,0,0,1,1,2,3,3,3,3,3,3
Mvp,861,-1,-2,-2,-1,0,1,1,2,2,0,0,-1,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,2,2,3,3,3,3,2,2,2,2,2,1,2,2,3,2,2,2,2,1,1,1,0,0,0,1,1,2,2,1,0,0,-1,-1,0,0,0,0,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-3,-3,-4,-4,-4,-3,-3,-2,-2,-3,-3,-3,-2,-1,-1,-1,-2,-2
Mx1,397,0,-2,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-2,-1,-3,-3,-4,-4,-4,-3,-2,-2,-2,-1,-2,-2,-3,-3,-3,-3,-3,-2,-2,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,4,4,4,5,4,4,4,3,3,4,4,5,5,5,5,3,2,2,1,1,0,0,-1,-2,-2,-2,-3,-3,-5,-6,-7,-8,-8,-8,-7,-7,-6,-5,-5,-6,-6,-7,-7,-7,-7,-6,-5,-6,-4,-4,-3,-3
Mtmr14,648,0,-1,-1,-2,-3,-4,-4,-3,-3,-3,-3,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1,-1,0,0,-1,1,1,0,1,2,3,3,2,3,4,4,5,3,3,3,3,2,2,1,2,2,2,2,1,0,0,0,-1,-1,0,-1,0,1,0,-1,-1,-1,-1,-1,-2,-2,-3,-3,-2,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-1,-1,-1,-2,-2,-3,-3,-2,-2,-1,-1,0,1,2,3,3,5,4,5
Nacc1,514,-1,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,0,0,0,1,1,1,2,2,2,2,3,3,2,2,3,2,2,2,2,3,3,4,4,4,4,3,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-1,-1,-1,-2,-3,-3,-3,-2,-2,-2,-2,-1,-1,-1,-2
Mtdh,910,3,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,4,4,4,3,2,3,2,2,2,1,1,0,0,0,0,0,0,1,0,-1,-1,0,1,2,2,1,0,1,0,0,0,0,0,1,0,-1,1,1,1,2,3,4,3,3,3,3,3,2,3,3,4,2,1,0,0,-1,-1,-2,-1,-2,-2,-2,-2,-2
Myd88,518,4,4,3,3,2,2,1,1,2,2,1,1,2,2,2,2,2,2,4,2,2,2,3,4,4,3,3,3,2,2,2,1,2,1,1,2,1,1,1,1,0,0,-2,-2,-2,-2,-3,-2,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,1,0,-1,-1,-1,-1,-1,0,0,2,2,2,2,3,2,2,2,2,2,2,2,2,1,0,0,1,1,0,-1,-3,-4,-3,-3,-2,-1,-1,-1
Myl1,188,4,4,4,3,2,1,2,2,2,1,0,0,0,1,0,0,0,-1,-2,-2,-1,-2,-2,-2,-2,-2,-3,-4,-4,-3,-2,-4,-4,-2,-2,-2,-2,-2,-3,-3,-2,-3,-3,-4,-2,-2,-2,-1,0,0,-1,0,0,0,-1,-1,0,2,1,1,1,2,2,1,1,0,-1,-1,-1,-1,0,2,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-2,-1,-2,-2,-2,-2,-2,-3,-3,-2,-2,-3,-3
Ncf4,304,-5,-7,-6,-5,-5,-5,-5,-5,-6,-6,-5,-5,-4,-4,-4,-4,-3,-3,-1,0,0,0,1,1,1,1,1,2,4,4,6,7,6,5,5,5,5,5,6,6,5,4,5,5,6,6,4,4,4,4,4,4,3,3,3,3,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,0,0,-2,-2
Nfkbie,558,1,1,1,1,-1,-3,-3,-4,-5,-4,-5,-6,-6,-5,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-5,-6,-6,-6,-4,-3,-3,-2,-2,-2,-1,0,0,0,-1,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,3,3,3,4,4,5,5,4,4,2,2,3,3,3,3,3
Ndrg1,394,-3,-5,-5,-6,-6,-6,-7,-6,-7,-6,-6,-6,-5,-5,-6,-6,-6,-6,-5,-6,-6,-5,-5,-4,-4,-4,-3,-3,-3,-2,-2,-1,-1,-1,-1,-1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,1,0,0,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-3,-3,-3,-2,-2,-3,-3,-3,-3,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3
Nab1,486,2,1,1,1,1,1,0,-2,-2,-2,-2,-1,-1,-2,-2,-2,-4,-5,-6,-6,-7,-8,-8,-8,-8,-8,-8,-8,-7,-7,-7,-6,-6,-6,-6,-6,-4,-2,-2,-2,-1,-1,-1,1,0,0,1,2,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,1,2,2,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
Nfkb2,558,1,1,1,1,-1,-3,-3,-4,-5,-4,-5,-6,-6,-5,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-5,-6,-6,-6,-4,-3,-3,-2,-2,-2,-1,0,0,0,-1,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,3,3,3,4,4,5,5,4,4,2,2,3,3,3,3,3
Ninj1,277,1,0,1,1,0,-1,-1,-1,0,1,0,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-1,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,2,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,0,-1,-1,-1,-1,-2,-2,-3,-3,-2,-2,-2,-4,-4,-3,-3,-3,-2,-2
Ncbp3,615,1,0,0,-1,0,-1,-2,-2,-4,-4,-4,-5,-6,-7,-7,-7,-8,-8,-9,-9,-9,-9,-9,-8,-7,-7,-7,-5,-6,-5,-5,-5,-6,-5,-6,-5,-3,-3,-3,-3,-2,-1,-1,0,1,1,2,2,3,2,2,2,2,2,0,0,0,-2,0,1,0,0,2,2,3,3,2,2,3,4,3,2,2,2,2,2,2,3,3,4,4,4,3,3,3,3,3,5,5,4,5,5,5,5,5,4,3,3,3,2
Ncor2,484,2,1,2,3,2,3,4,3,2,2,2,3,3,3,3,4,4,5,5,5,5,5,4,5,4,3,3,2,1,0,-1,0,-1,-3,-2,-3,-5,-4,-3,-4,-3,-3,-4,-4,-3,-3,-4,-4,-4,-4,-4,-4,-3,-3,-2,0,0,0,1,2,1,1,1,2,2,2,2,1,1,1,1,1,0,0,0,0,2,3,3,4,4,5,5,5,4,4,4,4,4,4,5,3,3,3,3,3,4,5,5,5
Nod1,574,4,3,4,4,5,4,4,3,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,3,3,2,1,1
Nfkbiz,596,-1,-1,-1,0,0,-1,-1,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-2,-2,-2,-1,-2,-1,0,0,0,0,-1,-1,-1,-2,-1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-2,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,-1,-2
Nol7,254,-4,-5,-6,-6,-6,-7,-7,-8,-8,-8,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-10,-11,-11,-12,-12,-12,-11,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-12,-12,-11,-12,-13,-14,-13,-12,-12,-10,-9,-8,-7,-5,-4,-4,-2,-1,-1,-1,1,1,2,3,4,5,6,5,4,4,5,5,3,4,6,8,9,9,9,8,8,7,7,6,5,5,4,4,4,4,3,4,2,1,-1,-2,-2,0,1
Nkapl,395,4,3,3,3,4,4,3,4,3,3,3,4,5,5,5,5,5,5,4,2,1,0,0,0,1,2,2,2,2,2,2,3,3,3,2,2,2,1,2,2,3,3,3,2,3,3,3,3,3,4,4,5,5,5,5,4,4,4,4,4,4,3,3,3,3,4,4,4,3,3,2,2,2,2,1,1,1,1,0,-1,-1,-3,-2,-3,-2,-3,-4,-4,-4,-3,-3,-2,-1,-1,0,-2,-1,-2,-1,-1
Nmes1,83,2,1,1,1,1,1,2,3,3,1,1,0,1,0,1,2,3,3,3,2,2,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,-1,-1,0,1,1,1,1,-1,-2,-3,-2,-2,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nsd3,1446,0,-2,-2,-2,-2,-3,-3,-3,-3,-4,-4,-4,-5,-6,-6,-6,-6,-6,-6,-6,-7,-7,-7,-7,-6,-6,-6,-6,-6,-7,-7,-6,-5,-5,-6,-6,-6,-6,-6,-5,-5,-5,-4,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-2,-1,-1,-1
Notch1,235,-1,-1,0,0,0,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,-1,-2,-2,-3,-2,-2,-3,-3,-2,-2,-2,-3,-4,-4,-4,-3,-3,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-2,-2,-2,-1,-1,0,0,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,1,1,1,0
Nrp2,1893,3,2,1,1,1,1,2,2,2,2,2,2,2,3,3,2,2,2,1,1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,0,-1,-1,0,-1,-1,1,1,1,1,1,1,1,1,2,3,1,0,-1,-1,-1,0,0,0,0,0,1,0,0,0,-1,-1,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,1,1,1,2,0,0,1,1,1,0,0
Nup35,325,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,1,1,0,0,0,0,1,2,2,2
Nr3c1,446,1,-1,-2,-2,-2,-3,-3,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-6,-7,-8,-9,-9,-7,-6,-5,-3,-2,-1,-1,-1,-1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,2,2,3,4,5,5,6,5,4,3,2,0,0,0,1,1,0,0,1,2,2,3,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4
Nlrp3,465,-1,-2,-1,0,0,0,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,0,0,2,1,2,2,2,2,2,2,2,1,2,2,1,1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,1,2,2,1,1,1,1,1,1,1,1,0,-1,-1,-1,0,0,1,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,-2,-4,-4,-4,-3,-3,-3,-3,-3,-3,-4,-3,-2,-2,-2,-2,-2,-2,-1,-2,-2,-3,-3,-1,0
Nub1,638,10,9,8,8,9,9,9,9,9,8,9,7,6,7,7,6,6,6,7,7,6,6,6,6,4,4,5,4,3,2,2,2,2,3,1,1,1,2,3,3,2,2,4,3,2,2,2,1,0,-1,-1,-2,-2,-3,-2,-3,-5,-4,-3,-2,-1,-1,-1,-3,-1,-1,-1,-2,-3,-4,-4,-3,-3,-3,-2,-2,-2,-1,-1,0,-1,0,0,0,0,1,3,3,3,3,2,1,2,4,3,3,3,2,2,4
Oasl1,511,1,-1,-2,-2,-2,-3,-2,-2,-2,-2,-2,-3,-3,-3,-4,-3,-2,-3,-3,-3,-2,-3,-4,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,0,0,1,2,2,2,2,2,3,3,3,3,2,2,4,4,4,3,3,4,2,2,2,2,1,2,2,1,1,1,0,0,0,-2,-3,-3,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,1,1,2,2,2,2,1,1,1,0,0,0,0,0,0,1,2,2,1
Oas2,742,1,0,0,0,0,0,1,1,0,1,1,1,2,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,1,0,0,-1,-1,-1,0,0,0,1,0,1,1,2,2,1,0,0,0,0,-1,-1,-1,-1,-2,-2,-3,-2,-1,-1,-1,-1,-1,1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,1,1,2,2,1,1,2,2,2,1,1,1,0,0
Nt5c3a,331,2,1,2,1,2,3,4,4,3,4,5,5,6,6,6,5,5,5,5,4,4,4,5,5,5,5,6,6,7,7,7,7,8,8,6,4,3,3,3,2,1,1,1,1,1,2,2,3,3,4,4,4,3,2,2,1,0,0,-1,-1,0,0,-1,-1,0,1,2,3,3,3,3,3,2,2,2,2,1,0,0,1,1,1,1,1,0,1,2,3,4,4,3,3,3,4,3,3,2,1,1,1
Nufip2,692,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,4,4,5,5,5,4,3,3,3,3,2,2,1,1,0,1,1,0,1,1,1,1,1,0,-1,0,0,0,-1,-2,-3,-2,-2,-2,-2,-1,-1,-1
P4ha1,789,-1,-3,-3,-3,-3,-4,-3,-3,-3,-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-1,0,-1,-1,0,-1,-2,-3,-2,-2,-2,-1,-1,-2,-2,-2,-3,-2,-2,0,-1,-1,-1,-2,-3,-3,-4,-3,-4,-3,-3,-3,-2,-2,-2,0,1,3,3,3,3,2,1,1,1,2,2,1,2,0,0,0,0,1,2,3,3,3,4,3,3,3,3,3,2,1,1,0,0,0,0,0,0,0,0,-1,-1
Pabpc1,891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,3,3,4,3,4,4,4,4,4,4,3,2,2,2,2,2,2,1,0,0,0,0,0,-1,-1,-2,-2,-2,-3,-3,-3,-3,-4,-3,-4,-4,-4,-4,-4,-4,-3,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1
Oasl2,260,-4,-5,-5,-5,-3,-3,-3,-2,-2,-2,-2,-3,-2,-1,0,0,0,0,1,2,3,3,4,4,3,4,3,4,4,4,3,3,3,2,1,1,1,1,1,1,2,4,5,5,4,3,3,3,2,1,0,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,0,1,1,0,-1,-2,-1,-1,1,0,0,0,0,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2
Palld,979,3,1,0,-1,0,-1,-1,-2,-2,-3,-4,-3,-1,-1,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,1,1,1,2,2,4,3,3,3,2,2,2,3,2,1,1,1,1,1,1,-1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,0,0,0,-2,-2,-2,-1,0,0,0,0,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1
Ogfr,633,-16,-17,-16,-16,-17,-17,-17,-17,-17,-18,-19,-18,-16,-15,-15,-14,-13,-12,-12,-10,-9,-9,-8,-8,-6,-5,-5,-4,-3,-2,-1,-2,-2,-1,1,2,3,4,4,5,6,5,4,4,3,3,2,2,2,1,0,0,-1,-1,-2,-2,-2,-3,-2,-2,-3,-2,-2,-2,-3,-3,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-3,-3,-2,-3,-2,-2,-3,-3,-3,-4,-5,-5,-6,-6,-5,-5,-5,-5,-5,-5,-5,-5,-4,-5
Pdk3,391,6,5,4,3,2,2,2,2,1,1,2,3,3,2,2,2,3,3,2,0,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-2,-2,-2,0,0,0,1,2,2,1,0,0,2,3,3,1,1,3,4,3,3,3,3,4,4,5,5,5,5,5,6,6,6,5,5,4,3,3,2,2,2,2,1,0,0,0,0,-1,-1,0,0,0,-1,-2,-2,-3,-3,-3,-4,-3,-3,-3,-3,-3,-3,-2,-2,-1,0
Parp9,1817,1,0,0,0,1,2,3,3,3,3,3,2,3,2,2,2,2,1,2,2,2,1,1,2,2,3,2,2,2,2,2,1,0,0,0,-1,-2,-2,-2,-3,-2,-1,-1,0,-1,-1,-1,0,0,-1,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,-2,-3,-3,-3,-3,-2,-2,-1,-1,0,2,1,1,1,0,0,-2,-2,-1,-1,-1,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1
Pex7,1038,5,5,5,6,5,5,5,4,4,4,5,5,4,4,5,5,6,6,6,6,5,4,3,2,2,1,1,0,0,0,0,-2,-2,-3,-3,-2,-2,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,2,2,1,1,0,1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,1,1,1
Pdzd11,1491,-2,-3,-1,-1,-1,-1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,-1,0,0,1,1,1,2,2,1,1,0,0,0,-1,-2,-2,-3,-3,-4,-4,-3,-2,-3,-3,-3,-3,-3,-3,-3,-2,-2,-3,-3,-3,-3,-3,-4,-4,-4,-4,-3,-3,-3,-2,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3
Pfkp,620,3,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,1,2,2,2,2,3,3,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0
Pdlim4,2453,-4,-5,-5,-5,-6,-6,-6,-4,-3,-3,-2,-2,-3,-4,-4,-4,-4,-4,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,0,-2,-3,-3,-3,-3,-2,-2,-3,-3,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-5,-3,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-1,-2,-1,-2,-2
Patl1,983,1,1,1,-1,-1,-1,-2,-1,0,0,1,1,2,2,3,3,5,5,4,3,3,3,2,3,2,1,1,0,-1,-1,-1,-3,-2,-2,-1,-1,0,0,-1,0,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-3,-3,-2,-2,-1,-1,-1,-1,-1,-2,-1,0,0,1,0,1,2,2,2,1,1,2,1,2,2,2,1,0,-1,-1,-1,-1,-1,-2,-3,-2,-2,0,1,2,1,1,1,1,1,0,-1,-1,-1,0
Pgap2,254,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,1,1,2,2,2,2,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1
